_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2637,2003,Brisbane,Property damage only,Yes,Yes,Yes,Yes,Yes,Yes,No,1,0,0,0,0,0
2638,2003,Central,Fatal,No,Yes,No,No,No,No,No,3,3,0,0,0,3
2639,2003,Central,Fatal,No,Yes,No,Yes,No,No,No,2,3,2,0,0,5
2640,2003,Central,Fatal,No,Yes,No,Yes,No,Yes,No,1,1,4,0,0,5
2641,2003,Central,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,0,0,0,1
2642,2003,Central,Fatal,Yes,No,No,No,No,No,No,14,16,5,5,0,26
2643,2003,Central,Fatal,Yes,No,No,No,No,No,Yes,2,2,0,0,0,2
2644,2003,Central,Fatal,Yes,No,No,Yes,No,No,No,2,2,2,0,0,4
2645,2003,Central,Fatal,Yes,No,Yes,No,No,No,No,5,7,0,0,0,7
2646,2003,Central,Fatal,Yes,No,Yes,No,Yes,No,No,3,3,1,0,0,4
2647,2003,Central,Fatal,Yes,Yes,No,No,No,No,No,1,1,2,3,0,6
2648,2003,Central,Fatal,Yes,Yes,Yes,No,No,No,No,1,1,0,3,1,5
2649,2003,Central,Hospitalisation,No,No,No,No,No,No,No,5,0,5,1,0,6
2650,2003,Central,Hospitalisation,No,Yes,No,No,No,No,No,41,0,44,3,0,47
2651,2003,Central,Hospitalisation,No,Yes,No,No,No,No,Yes,2,0,2,3,0,5
2652,2003,Central,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,1,1,0,2
2653,2003,Central,Hospitalisation,No,Yes,No,No,Yes,No,No,2,0,3,1,0,4
2654,2003,Central,Hospitalisation,No,Yes,No,Yes,No,No,No,8,0,10,2,1,13
2655,2003,Central,Hospitalisation,No,Yes,Yes,No,No,No,No,8,0,12,2,0,14
2656,2003,Central,Hospitalisation,No,Yes,Yes,No,No,No,Yes,1,0,2,0,0,2
2657,2003,Central,Hospitalisation,No,Yes,Yes,No,No,Yes,No,2,0,6,0,0,6
2658,2003,Central,Hospitalisation,No,Yes,Yes,No,Yes,No,No,19,0,20,1,0,21
2659,2003,Central,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,3,0,3,4,0,7
2660,2003,Central,Hospitalisation,Yes,No,No,No,No,No,No,120,0,149,11,4,164
2661,2003,Central,Hospitalisation,Yes,No,No,No,No,No,Yes,10,0,10,0,0,10
2662,2003,Central,Hospitalisation,Yes,No,No,No,Yes,No,No,1,0,3,0,0,3
2663,2003,Central,Hospitalisation,Yes,No,No,Yes,No,No,No,20,0,24,3,0,27
2664,2003,Central,Hospitalisation,Yes,No,No,Yes,No,No,Yes,1,0,1,0,0,1
2665,2003,Central,Hospitalisation,Yes,No,No,Yes,No,Yes,No,2,0,3,2,0,5
2666,2003,Central,Hospitalisation,Yes,No,Yes,No,No,No,No,38,0,44,6,3,53
2667,2003,Central,Hospitalisation,Yes,No,Yes,No,No,No,Yes,10,0,11,1,4,16
2668,2003,Central,Hospitalisation,Yes,No,Yes,No,No,Yes,No,2,0,2,1,1,4
2669,2003,Central,Hospitalisation,Yes,No,Yes,No,Yes,No,No,33,0,44,7,1,52
2670,2003,Central,Hospitalisation,Yes,No,Yes,No,Yes,Yes,No,1,0,1,3,0,4
2671,2003,Central,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,1,0,1,0,0,1
2672,2003,Central,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,1,0,1,0,0,1
2673,2003,Central,Hospitalisation,Yes,Yes,No,No,No,No,No,22,0,27,5,2,34
2674,2003,Central,Hospitalisation,Yes,Yes,No,No,No,No,Yes,2,0,3,0,0,3
2675,2003,Central,Hospitalisation,Yes,Yes,No,Yes,No,No,No,9,0,11,2,0,13
2676,2003,Central,Hospitalisation,Yes,Yes,Yes,No,No,No,No,9,0,15,0,2,17
2677,2003,Central,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,3,0,3,0,0,3
2678,2003,Central,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,1,0,3,2,0,5
2679,2003,Central,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,13,0,14,2,2,18
2680,2003,Central,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,2,0,2,0,0,2
2681,2003,Central,Hospitalisation,Yes,Yes,Yes,No,Yes,Yes,No,1,0,5,2,0,7
2682,2003,Central,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,2,0,2,0,0,2
2683,2003,Central,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,4,0,5,0,0,5
2684,2003,Central,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,1,0,0,1
2685,2003,Central,Medical treatment,No,No,No,No,No,No,No,4,0,0,4,0,4
2686,2003,Central,Medical treatment,No,Yes,No,No,No,No,No,54,0,0,72,4,76
2687,2003,Central,Medical treatment,No,Yes,No,No,No,Yes,No,1,0,0,1,0,1
2688,2003,Central,Medical treatment,No,Yes,No,Yes,No,No,No,5,0,0,6,1,7
2689,2003,Central,Medical treatment,No,Yes,Yes,No,No,No,No,11,0,0,14,2,16
2690,2003,Central,Medical treatment,No,Yes,Yes,No,No,No,Yes,1,0,0,1,2,3
2691,2003,Central,Medical treatment,No,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
2692,2003,Central,Medical treatment,No,Yes,Yes,No,Yes,No,No,13,0,0,16,3,19
2693,2003,Central,Medical treatment,No,Yes,Yes,Yes,No,No,No,1,0,0,1,0,1
2694,2003,Central,Medical treatment,Yes,No,No,No,No,No,No,88,0,0,104,3,107
2695,2003,Central,Medical treatment,Yes,No,No,No,No,No,Yes,4,0,0,4,0,4
2696,2003,Central,Medical treatment,Yes,No,No,No,No,Yes,No,3,0,0,7,0,7
2697,2003,Central,Medical treatment,Yes,No,No,No,Yes,No,No,4,0,0,5,0,5
2698,2003,Central,Medical treatment,Yes,No,No,Yes,No,No,No,12,0,0,15,2,17
2699,2003,Central,Medical treatment,Yes,No,No,Yes,Yes,No,No,2,0,0,2,0,2
2700,2003,Central,Medical treatment,Yes,No,Yes,No,No,No,No,17,0,0,22,0,22
2701,2003,Central,Medical treatment,Yes,No,Yes,No,No,No,Yes,5,0,0,5,0,5
2702,2003,Central,Medical treatment,Yes,No,Yes,No,Yes,No,No,48,0,0,58,4,62
2703,2003,Central,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2704,2003,Central,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,2,0,0,3,0,3
2705,2003,Central,Medical treatment,Yes,Yes,No,No,No,No,No,27,0,0,31,3,34
2706,2003,Central,Medical treatment,Yes,Yes,No,No,No,No,Yes,1,0,0,1,0,1
2707,2003,Central,Medical treatment,Yes,Yes,No,No,No,Yes,No,1,0,0,1,0,1
2708,2003,Central,Medical treatment,Yes,Yes,No,Yes,No,No,No,19,0,0,23,1,24
2709,2003,Central,Medical treatment,Yes,Yes,No,Yes,No,Yes,No,1,0,0,1,0,1
2710,2003,Central,Medical treatment,Yes,Yes,Yes,No,No,No,No,13,0,0,17,2,19
2711,2003,Central,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,3,0,0,6,0,6
2712,2003,Central,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,24,0,0,34,2,36
2713,2003,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,3,0,0,3,1,4
2714,2003,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2715,2003,Central,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,4,0,0,7,0,7
2716,2003,Central,Minor injury,No,No,No,No,No,No,No,1,0,0,0,1,1
2717,2003,Central,Minor injury,No,Yes,No,No,No,No,No,24,0,0,0,28,28
2718,2003,Central,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2719,2003,Central,Minor injury,No,Yes,No,No,No,Yes,No,2,0,0,0,3,3
2720,2003,Central,Minor injury,No,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2721,2003,Central,Minor injury,No,Yes,No,Yes,No,No,No,10,0,0,0,10,10
2722,2003,Central,Minor injury,No,Yes,Yes,No,No,No,No,7,0,0,0,8,8
2723,2003,Central,Minor injury,No,Yes,Yes,No,Yes,No,No,9,0,0,0,9,9
2724,2003,Central,Minor injury,Yes,No,No,No,No,No,No,57,0,0,0,64,64
2725,2003,Central,Minor injury,Yes,No,No,No,No,No,Yes,3,0,0,0,3,3
2726,2003,Central,Minor injury,Yes,No,No,No,Yes,No,No,3,0,0,0,3,3
2727,2003,Central,Minor injury,Yes,No,No,Yes,No,No,No,12,0,0,0,12,12
2728,2003,Central,Minor injury,Yes,No,No,Yes,No,Yes,No,1,0,0,0,1,1
2729,2003,Central,Minor injury,Yes,No,Yes,No,No,No,No,19,0,0,0,25,25
2730,2003,Central,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
2731,2003,Central,Minor injury,Yes,No,Yes,No,No,Yes,No,2,0,0,0,2,2
2732,2003,Central,Minor injury,Yes,No,Yes,No,Yes,No,No,35,0,0,0,41,41
2733,2003,Central,Minor injury,Yes,No,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2734,2003,Central,Minor injury,Yes,Yes,No,No,No,No,No,16,0,0,0,18,18
2735,2003,Central,Minor injury,Yes,Yes,No,No,No,No,Yes,1,0,0,0,2,2
2736,2003,Central,Minor injury,Yes,Yes,No,No,No,Yes,No,1,0,0,0,2,2
2737,2003,Central,Minor injury,Yes,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2738,2003,Central,Minor injury,Yes,Yes,No,Yes,No,No,No,7,0,0,0,9,9
2739,2003,Central,Minor injury,Yes,Yes,Yes,No,No,No,No,7,0,0,0,8,8
2740,2003,Central,Minor injury,Yes,Yes,Yes,No,No,No,Yes,3,0,0,0,4,4
2741,2003,Central,Minor injury,Yes,Yes,Yes,No,Yes,No,No,14,0,0,0,16,16
2742,2003,Central,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,2,2
2743,2003,Central,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2744,2003,Central,Property damage only,No,No,No,No,No,No,No,17,0,0,0,0,0
2745,2003,Central,Property damage only,No,Yes,No,No,No,No,No,72,0,0,0,0,0
2746,2003,Central,Property damage only,No,Yes,No,No,No,No,Yes,2,0,0,0,0,0
2747,2003,Central,Property damage only,No,Yes,No,No,No,Yes,No,1,0,0,0,0,0
2748,2003,Central,Property damage only,No,Yes,No,No,Yes,No,No,1,0,0,0,0,0
2749,2003,Central,Property damage only,No,Yes,No,Yes,No,No,No,20,0,0,0,0,0
2750,2003,Central,Property damage only,No,Yes,Yes,No,No,No,No,15,0,0,0,0,0
2751,2003,Central,Property damage only,No,Yes,Yes,No,No,No,Yes,6,0,0,0,0,0
2752,2003,Central,Property damage only,No,Yes,Yes,No,No,Yes,No,2,0,0,0,0,0
2753,2003,Central,Property damage only,No,Yes,Yes,No,Yes,No,No,41,0,0,0,0,0
2754,2003,Central,Property damage only,No,Yes,Yes,Yes,No,No,No,1,0,0,0,0,0
2755,2003,Central,Property damage only,No,Yes,Yes,Yes,Yes,No,No,2,0,0,0,0,0
2756,2003,Central,Property damage only,Yes,No,No,No,No,No,No,171,0,0,0,0,0
2757,2003,Central,Property damage only,Yes,No,No,No,No,No,Yes,9,0,0,0,0,0
2758,2003,Central,Property damage only,Yes,No,No,No,No,Yes,No,7,0,0,0,0,0
2759,2003,Central,Property damage only,Yes,No,No,No,Yes,No,No,6,0,0,0,0,0
2760,2003,Central,Property damage only,Yes,No,No,Yes,No,No,No,50,0,0,0,0,0
2761,2003,Central,Property damage only,Yes,No,No,Yes,No,No,Yes,2,0,0,0,0,0
2762,2003,Central,Property damage only,Yes,No,Yes,No,No,No,No,47,0,0,0,0,0
2763,2003,Central,Property damage only,Yes,No,Yes,No,No,No,Yes,10,0,0,0,0,0
2764,2003,Central,Property damage only,Yes,No,Yes,No,No,Yes,No,2,0,0,0,0,0
2765,2003,Central,Property damage only,Yes,No,Yes,No,Yes,No,No,130,0,0,0,0,0
2766,2003,Central,Property damage only,Yes,No,Yes,No,Yes,No,Yes,2,0,0,0,0,0
2767,2003,Central,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2768,2003,Central,Property damage only,Yes,No,Yes,Yes,No,No,No,5,0,0,0,0,0
2769,2003,Central,Property damage only,Yes,No,Yes,Yes,Yes,No,No,5,0,0,0,0,0
2770,2003,Central,Property damage only,Yes,Yes,No,No,No,No,No,62,0,0,0,0,0
2771,2003,Central,Property damage only,Yes,Yes,No,No,No,No,Yes,2,0,0,0,0,0
2772,2003,Central,Property damage only,Yes,Yes,No,No,No,Yes,No,3,0,0,0,0,0
2773,2003,Central,Property damage only,Yes,Yes,No,No,Yes,No,No,1,0,0,0,0,0
2774,2003,Central,Property damage only,Yes,Yes,No,Yes,No,No,No,26,0,0,0,0,0
2775,2003,Central,Property damage only,Yes,Yes,Yes,No,No,No,No,29,0,0,0,0,0
2776,2003,Central,Property damage only,Yes,Yes,Yes,No,No,No,Yes,4,0,0,0,0,0
2777,2003,Central,Property damage only,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2778,2003,Central,Property damage only,Yes,Yes,Yes,No,Yes,No,No,50,0,0,0,0,0
2779,2003,Central,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2780,2003,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,No,9,0,0,0,0,0
2781,2003,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,0,0
2782,2003,Central,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,12,0,0,0,0,0
2783,2003,Far Northern,Fatal,No,Yes,No,No,No,No,No,3,3,2,0,0,5
2784,2003,Far Northern,Fatal,No,Yes,Yes,No,No,No,No,1,1,0,0,0,1
2785,2003,Far Northern,Fatal,Yes,No,No,No,No,No,No,7,7,11,0,0,18
2786,2003,Far Northern,Fatal,Yes,No,No,No,No,No,Yes,1,1,1,0,0,2
2787,2003,Far Northern,Fatal,Yes,No,No,Yes,No,No,No,1,1,0,0,0,1
2788,2003,Far Northern,Fatal,Yes,No,Yes,No,No,No,Yes,2,3,1,2,0,6
2789,2003,Far Northern,Fatal,Yes,No,Yes,No,No,Yes,No,1,1,2,0,0,3
2790,2003,Far Northern,Fatal,Yes,No,Yes,No,Yes,No,No,1,1,0,0,0,1
2791,2003,Far Northern,Fatal,Yes,Yes,No,No,No,No,No,1,1,1,0,0,2
2792,2003,Far Northern,Hospitalisation,No,No,No,No,No,No,No,4,0,4,0,0,4
2793,2003,Far Northern,Hospitalisation,No,Yes,No,No,No,No,No,21,0,24,2,2,28
2794,2003,Far Northern,Hospitalisation,No,Yes,No,No,No,No,Yes,1,0,1,0,0,1
2795,2003,Far Northern,Hospitalisation,No,Yes,No,No,No,Yes,No,4,0,5,1,1,7
2796,2003,Far Northern,Hospitalisation,No,Yes,No,No,Yes,No,No,1,0,2,0,0,2
2797,2003,Far Northern,Hospitalisation,No,Yes,No,Yes,No,No,No,5,0,5,0,0,5
2798,2003,Far Northern,Hospitalisation,No,Yes,Yes,No,No,No,No,8,0,8,4,0,12
2799,2003,Far Northern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,1,0,1,0,0,1
2800,2003,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,8,0,9,1,0,10
2801,2003,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,Yes,1,0,1,0,0,1
2802,2003,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,Yes,No,1,0,4,0,0,4
2803,2003,Far Northern,Hospitalisation,Yes,No,No,No,No,No,No,83,0,88,6,5,99
2804,2003,Far Northern,Hospitalisation,Yes,No,No,No,No,No,Yes,12,0,12,1,1,14
2805,2003,Far Northern,Hospitalisation,Yes,No,No,No,No,Yes,No,4,0,5,1,0,6
2806,2003,Far Northern,Hospitalisation,Yes,No,No,No,Yes,No,No,5,0,8,0,0,8
2807,2003,Far Northern,Hospitalisation,Yes,No,No,Yes,No,No,No,23,0,24,3,0,27
2808,2003,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,No,15,0,18,0,3,21
2809,2003,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,12,0,21,5,2,28
2810,2003,Far Northern,Hospitalisation,Yes,No,Yes,No,No,Yes,No,4,0,5,0,0,5
2811,2003,Far Northern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,23,0,26,2,1,29
2812,2003,Far Northern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,1,0,2,0,0,2
2813,2003,Far Northern,Hospitalisation,Yes,Yes,No,No,No,No,No,19,0,22,4,4,30
2814,2003,Far Northern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,1,0,1,0,0,1
2815,2003,Far Northern,Hospitalisation,Yes,Yes,No,No,No,Yes,No,3,0,3,1,0,4
2816,2003,Far Northern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,9,0,11,1,0,12
2817,2003,Far Northern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,2,0,0,2
2818,2003,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,3,0,3,0,1,4
2819,2003,Far Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,8,0,14,0,0,14
2820,2003,Far Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,1,0,1,0,0,1
2821,2003,Far Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,2,0,3,0,0,3
2822,2003,Far Northern,Medical treatment,No,No,No,No,No,No,No,5,0,0,5,0,5
2823,2003,Far Northern,Medical treatment,No,Yes,No,No,No,No,No,40,0,0,48,1,49
2824,2003,Far Northern,Medical treatment,No,Yes,No,No,No,Yes,No,1,0,0,2,0,2
2825,2003,Far Northern,Medical treatment,No,Yes,No,Yes,No,No,No,7,0,0,7,0,7
2826,2003,Far Northern,Medical treatment,No,Yes,Yes,No,No,No,No,5,0,0,5,0,5
2827,2003,Far Northern,Medical treatment,No,Yes,Yes,No,Yes,No,No,14,0,0,17,0,17
2828,2003,Far Northern,Medical treatment,No,Yes,Yes,Yes,No,No,No,1,0,0,1,0,1
2829,2003,Far Northern,Medical treatment,Yes,No,No,No,No,No,No,70,0,0,76,3,79
2830,2003,Far Northern,Medical treatment,Yes,No,No,No,No,No,Yes,6,0,0,6,1,7
2831,2003,Far Northern,Medical treatment,Yes,No,No,No,No,Yes,No,5,0,0,7,1,8
2832,2003,Far Northern,Medical treatment,Yes,No,No,No,Yes,No,No,2,0,0,2,0,2
2833,2003,Far Northern,Medical treatment,Yes,No,No,Yes,No,No,No,13,0,0,14,0,14
2834,2003,Far Northern,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,1,0,1
2835,2003,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,No,12,0,0,15,1,16
2836,2003,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,Yes,5,0,0,5,1,6
2837,2003,Far Northern,Medical treatment,Yes,No,Yes,No,No,Yes,No,2,0,0,4,0,4
2838,2003,Far Northern,Medical treatment,Yes,No,Yes,No,Yes,No,No,17,0,0,18,1,19
2839,2003,Far Northern,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,2,0,0,2,0,2
2840,2003,Far Northern,Medical treatment,Yes,No,Yes,Yes,No,No,No,1,0,0,1,0,1
2841,2003,Far Northern,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2842,2003,Far Northern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,1,0,0,1,0,1
2843,2003,Far Northern,Medical treatment,Yes,Yes,No,No,No,No,No,16,0,0,24,0,24
2844,2003,Far Northern,Medical treatment,Yes,Yes,No,No,No,Yes,No,2,0,0,4,0,4
2845,2003,Far Northern,Medical treatment,Yes,Yes,No,No,Yes,No,No,1,0,0,2,0,2
2846,2003,Far Northern,Medical treatment,Yes,Yes,No,Yes,No,No,No,9,0,0,11,10,21
2847,2003,Far Northern,Medical treatment,Yes,Yes,No,Yes,No,Yes,No,1,0,0,2,0,2
2848,2003,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,No,No,8,0,0,10,0,10
2849,2003,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,1,0,0,1,2,3
2850,2003,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
2851,2003,Far Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,11,0,0,16,2,18
2852,2003,Far Northern,Medical treatment,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,2,2,4
2853,2003,Far Northern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,1,0,0,1,0,1
2854,2003,Far Northern,Minor injury,No,No,No,No,No,No,No,1,0,0,0,1,1
2855,2003,Far Northern,Minor injury,No,Yes,No,No,No,No,No,27,0,0,0,29,29
2856,2003,Far Northern,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2857,2003,Far Northern,Minor injury,No,Yes,No,No,No,Yes,No,1,0,0,0,1,1
2858,2003,Far Northern,Minor injury,No,Yes,No,Yes,No,No,No,4,0,0,0,6,6
2859,2003,Far Northern,Minor injury,No,Yes,Yes,No,No,No,No,6,0,0,0,6,6
2860,2003,Far Northern,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2861,2003,Far Northern,Minor injury,No,Yes,Yes,No,Yes,No,No,9,0,0,0,11,11
2862,2003,Far Northern,Minor injury,No,Yes,Yes,Yes,No,No,No,1,0,0,0,1,1
2863,2003,Far Northern,Minor injury,Yes,No,No,No,No,No,No,51,0,0,0,56,56
2864,2003,Far Northern,Minor injury,Yes,No,No,No,No,No,Yes,7,0,0,0,7,7
2865,2003,Far Northern,Minor injury,Yes,No,No,No,No,Yes,No,3,0,0,0,4,4
2866,2003,Far Northern,Minor injury,Yes,No,No,Yes,No,No,No,16,0,0,0,18,18
2867,2003,Far Northern,Minor injury,Yes,No,No,Yes,No,Yes,No,1,0,0,0,1,1
2868,2003,Far Northern,Minor injury,Yes,No,Yes,No,No,No,No,2,0,0,0,2,2
2869,2003,Far Northern,Minor injury,Yes,No,Yes,No,No,No,Yes,5,0,0,0,5,5
2870,2003,Far Northern,Minor injury,Yes,No,Yes,No,Yes,No,No,20,0,0,0,27,27
2871,2003,Far Northern,Minor injury,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,1,1
2872,2003,Far Northern,Minor injury,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,1,1
2873,2003,Far Northern,Minor injury,Yes,No,Yes,Yes,Yes,No,No,2,0,0,0,2,2
2874,2003,Far Northern,Minor injury,Yes,Yes,No,No,No,No,No,20,0,0,0,26,26
2875,2003,Far Northern,Minor injury,Yes,Yes,No,No,No,No,Yes,4,0,0,0,5,5
2876,2003,Far Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,7,0,0,0,7,7
2877,2003,Far Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,4,0,0,0,6,6
2878,2003,Far Northern,Minor injury,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2879,2003,Far Northern,Minor injury,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
2880,2003,Far Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,8,0,0,0,11,11
2881,2003,Far Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,0,2,2
2882,2003,Far Northern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,1,0,0,0,1,1
2883,2003,Far Northern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2884,2003,Far Northern,Property damage only,No,No,No,No,No,No,No,8,0,0,0,0,0
2885,2003,Far Northern,Property damage only,No,Yes,No,No,No,No,No,61,0,0,0,0,0
2886,2003,Far Northern,Property damage only,No,Yes,No,No,No,No,Yes,7,0,0,0,0,0
2887,2003,Far Northern,Property damage only,No,Yes,No,No,No,Yes,No,3,0,0,0,0,0
2888,2003,Far Northern,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
2889,2003,Far Northern,Property damage only,No,Yes,No,Yes,No,No,No,8,0,0,0,0,0
2890,2003,Far Northern,Property damage only,No,Yes,Yes,No,No,No,No,13,0,0,0,0,0
2891,2003,Far Northern,Property damage only,No,Yes,Yes,No,No,No,Yes,2,0,0,0,0,0
2892,2003,Far Northern,Property damage only,No,Yes,Yes,No,No,Yes,No,5,0,0,0,0,0
2893,2003,Far Northern,Property damage only,No,Yes,Yes,No,Yes,No,No,31,0,0,0,0,0
2894,2003,Far Northern,Property damage only,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,0,0
2895,2003,Far Northern,Property damage only,Yes,No,No,No,No,No,No,136,0,0,0,0,0
2896,2003,Far Northern,Property damage only,Yes,No,No,No,No,No,Yes,7,0,0,0,0,0
2897,2003,Far Northern,Property damage only,Yes,No,No,No,No,Yes,No,13,0,0,0,0,0
2898,2003,Far Northern,Property damage only,Yes,No,No,No,Yes,No,No,9,0,0,0,0,0
2899,2003,Far Northern,Property damage only,Yes,No,No,Yes,No,No,No,27,0,0,0,0,0
2900,2003,Far Northern,Property damage only,Yes,No,Yes,No,No,No,No,33,0,0,0,0,0
2901,2003,Far Northern,Property damage only,Yes,No,Yes,No,No,No,Yes,14,0,0,0,0,0
2902,2003,Far Northern,Property damage only,Yes,No,Yes,No,No,Yes,No,2,0,0,0,0,0
2903,2003,Far Northern,Property damage only,Yes,No,Yes,No,Yes,No,No,61,0,0,0,0,0
2904,2003,Far Northern,Property damage only,Yes,No,Yes,No,Yes,Yes,No,2,0,0,0,0,0
2905,2003,Far Northern,Property damage only,Yes,No,Yes,Yes,No,No,No,4,0,0,0,0,0
2906,2003,Far Northern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,6,0,0,0,0,0
2907,2003,Far Northern,Property damage only,Yes,Yes,No,No,No,No,No,59,0,0,0,0,0
2908,2003,Far Northern,Property damage only,Yes,Yes,No,No,No,No,Yes,2,0,0,0,0,0
2909,2003,Far Northern,Property damage only,Yes,Yes,No,No,No,Yes,No,5,0,0,0,0,0
2910,2003,Far Northern,Property damage only,Yes,Yes,No,No,No,Yes,Yes,1,0,0,0,0,0
2911,2003,Far Northern,Property damage only,Yes,Yes,No,No,Yes,No,No,4,0,0,0,0,0
2912,2003,Far Northern,Property damage only,Yes,Yes,No,Yes,No,No,No,22,0,0,0,0,0
2913,2003,Far Northern,Property damage only,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
2914,2003,Far Northern,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
2915,2003,Far Northern,Property damage only,Yes,Yes,Yes,No,No,No,No,18,0,0,0,0,0
2916,2003,Far Northern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,0,0
2917,2003,Far Northern,Property damage only,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2918,2003,Far Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,41,0,0,0,0,0
2919,2003,Far Northern,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,2,0,0,0,0,0
